2019-04-23 16:12:20.952 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-04-23 16:12:21.051 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-04-23 16:12:21.053 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-04-23 16:12:21.054 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-04-23 16:12:20.943 addReteta, medic: 2990713170025, pacient: 2990713170025, Reteta{Servicii{data=Tue Apr 12 00:00:00 EET 18}medicamente=[paracetamol, nurofen]}
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:42:09.648 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:43:11.429 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:43:11.534 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:43:11.579 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:43:11.626 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:43:11.687 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:43:10.111 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:43:10.111 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:43:10.111 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:43:10.111 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:43:10.111 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:43:10.111 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:45:01.693 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:45:01.766 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:45:01.795 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:45:01.874 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:45:01.941 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:45:00.336 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:45:00.336 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:45:00.336 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:45:00.336 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:45:00.336 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:45:00.336 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:46:34.016 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:46:34.133 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:46:34.224 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:46:34.26 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:46:34.301 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:46:32.655 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:46:32.655 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:46:32.655 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:46:32.655 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:46:32.655 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:46:32.655 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:47:07.426 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:47:07.499 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:47:07.543 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:47:07.611 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:47:07.65 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:47:06.095 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:47:06.095 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:47:06.095 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:47:06.095 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:47:06.095 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:47:06.095 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:48:48.14 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:48:48.216 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:48:48.268 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:48:48.326 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:48:48.373 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:48:46.805 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:48:46.805 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:48:46.805 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:48:46.805 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:48:46.805 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:48:46.805 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:50:42.668 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:50:42.754 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:50:42.782 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:50:42.82 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:50:42.844 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:50:41.346 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:50:41.346 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:50:41.346 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:50:41.346 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:50:41.346 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:50:41.346 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:52:41.058 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:52:41.158 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:52:41.215 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:52:41.29 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:52:41.368 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:52:39.151 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:52:39.151 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:52:39.151 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:52:39.151 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:52:39.151 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:52:39.151 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:54:10.586 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:54:10.678 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:54:10.718 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:54:10.764 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:54:10.832 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:54:09.27 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:54:09.27 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:54:09.27 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:54:09.27 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:54:09.27 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:54:09.27 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:54:44.773 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:54:44.858 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:54:44.886 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:54:44.919 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:54:44.992 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:54:43.409 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:54:43.409 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:54:43.409 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:54:43.409 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:54:43.409 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:54:43.409 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:55:09.843 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:55:09.926 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:55:09.964 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:55:09.991 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:55:10.041 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:55:08.485 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:55:08.485 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:55:08.485 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:55:08.485 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:55:08.485 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:55:08.485 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:59:34.0 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:59:34.09 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:59:34.119 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:59:34.162 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:59:34.198 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:59:32.657 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:59:32.657 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:59:32.657 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:59:32.657 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:59:32.657 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:59:32.657 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:01:23.576 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:01:23.649 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:01:23.695 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:01:23.728 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:01:23.786 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:01:22.292 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:01:22.292 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:01:22.292 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:01:22.292 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:01:22.292 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:01:22.292 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:02:26.111 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:02:26.207 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:02:26.267 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:02:26.322 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:02:26.37 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:02:24.665 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:02:24.665 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:02:24.665 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:02:24.665 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:02:24.665 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:02:24.665 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:03:32.625 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:03:32.703 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:03:32.737 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:03:32.774 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:03:32.8 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:03:31.293 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:03:31.293 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:03:31.293 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:03:31.293 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:03:31.293 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:03:31.293 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:03:48.335 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:03:48.471 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:03:48.566 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:03:48.613 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:03:48.663 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:03:47.027 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:03:47.027 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:03:47.027 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:03:47.027 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:03:47.027 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:03:47.027 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:04:46.995 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:04:47.076 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:04:47.106 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:04:47.14 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:04:47.183 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:04:45.613 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:04:45.613 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:04:45.613 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:04:45.613 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:04:45.613 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:04:45.613 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:05:10.006 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:05:10.087 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:05:10.121 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:05:10.165 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:05:10.196 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:05:08.726 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:05:08.726 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:05:08.726 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:05:08.726 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:05:08.726 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:05:08.726 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:08:29.708 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:08:29.784 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:08:29.827 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:08:29.901 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:08:29.934 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:08:28.344 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:08:28.344 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:08:28.344 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:08:28.344 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:08:28.344 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:08:28.344 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:08:46.94 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:08:47.014 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:08:47.095 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:08:47.126 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:08:47.151 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:08:45.586 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:08:45.586 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:08:45.586 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:08:45.586 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 15:08:45.586 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 15:08:45.586 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 15:12:29.011 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 15:12:29.099 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 15:12:29.153 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 15:12:29.212 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 15:12:29.28 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 15:12:27.428 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 15:12:27.428 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
